sp_basal_area_perc,sp_leaf_habit,sp_name,sp_ntrees,si_code
79.4,evergreen,Pinus sylvestris,19,SWE_NOR_ST3
20.5,evergreen,Picea abies,18,SWE_NOR_ST3
