sp_basal_area_perc,sp_leaf_habit,sp_name,sp_ntrees,si_code
46.15,evergreen,Pinus sylvestris,22,ESP_TIL_MIX
48.23,evergreen,Quercus ilex,10,ESP_TIL_MIX
