TIMESTAMP,solar_TIMESTAMP,ta,vpd,sw_in,netrad,ws,precip,ppfd_in,rh,ext_rad
2001-01-01T01:00:00Z,2001-01-01T00:23:25Z,12.96,0.26163,0,-53.876,8.53,0,0,82.48424747477743,0
2001-01-01T02:00:00Z,2001-01-01T01:23:25Z,12.882,0.24613,0,-53.876,7.965,0,0,83.43760680000385,0
2001-01-01T03:00:00Z,2001-01-01T02:23:25Z,12.57,0.19452,0,-53.876,7.745,0.2,0,86.6400270333149,0
2001-01-01T04:00:00Z,2001-01-01T03:23:25Z,12.518,0.18406,0,-53.876,8.5417,0,0,87.3152086553316,0
2001-01-01T05:00:00Z,2001-01-01T04:23:25Z,12.702,0.17822,0,-53.876,7.9683,0,0,87.86507800684598,0
2001-01-01T06:00:00Z,2001-01-01T05:23:25Z,12.567,0.10098,0,-53.876,7.727,1.6,0,93.06315161577047,0
2001-01-01T07:00:00Z,2001-01-01T06:23:25Z,12.772,0.0543,0,-53.876,8.2683,1,0,96.31966271396915,0
2001-01-01T08:00:00Z,2001-01-01T07:23:25Z,13.058,0.04409,0,-53.876,9.2583,0.8,0,97.06709849813623,3.822159469357353
2001-01-01T09:00:00Z,2001-01-01T08:23:25Z,13.293,0.03713,8.8533,-47.096,8.335,4.6,18.7158762,97.56770944591146,239.77256226117146
2001-01-01T10:00:00Z,2001-01-01T09:23:25Z,13.152,0.04127,41.092,-22.408,7.186,1.6,86.868488,97.27150214943703,435.9621121622268
2001-01-01T11:00:00Z,2001-01-01T10:23:25Z,12.972,0.04853,70.01,-0.26225,6.2022,0.2,148.00114,96.75353629599563,579.0294857558689
2001-01-01T12:00:00Z,2001-01-01T11:23:25Z,12.95,0.07469,157.22,66.521,5.1423,0.4,332.36307999999997,94.99633864529821,659.2311861734298
2001-01-01T13:00:00Z,2001-01-01T12:23:25Z,13.405,0.09551,160.77,69.238,6.1997,0,339.86778,93.78893197022808,671.1051191110884
2001-01-01T14:00:00Z,2001-01-01T13:23:25Z,13.803,0.11476,118.5,36.869,7.4733,0.4,250.509,92.72798298062631,613.8425886464871
2001-01-01T15:00:00Z,2001-01-01T14:23:25Z,14.848,0.29078,267.32,150.83,7.5135,0,565.11448,82.77935309707898,491.3433779004488
2001-01-01T16:00:00Z,2001-01-01T15:23:25Z,14.567,0.39567,139.64,53.056,8.4183,0,295.19895999999994,76.13867880937575,311.9501627734294
2001-01-01T17:00:00Z,2001-01-01T16:23:25Z,13.435,0.30279,66.437,-2.9988,7.1,0,140.44781799999998,80.3478750554839,87.88034573281284
2001-01-01T18:00:00Z,2001-01-01T17:23:25Z,12.465,0.15427,5.3745,-49.76,6.3768,0,11.361693,89.33116203167046,0
2001-01-01T19:00:00Z,2001-01-01T18:23:25Z,11.788,0.09272,0,-53.876,5.2047,0,0,93.29536574146601,0
2001-01-01T20:00:00Z,2001-01-01T19:23:25Z,11.32,0.06026,0,-53.876,4.252,0,0,95.5055242843421,0
2001-01-01T21:00:00Z,2001-01-01T20:23:25Z,10.998,0.06211,0,-53.876,4.4725,0,0,95.26747073194805,0
2001-01-01T22:00:00Z,2001-01-01T21:23:25Z,11.162,0.11337,0,-53.876,4.8463,0,0,91.45524623971363,0
2001-01-01T23:00:00Z,2001-01-01T22:23:25Z,10.597,0.09612,0,-53.876,4.9602,0,0,92.47792155585469,0
2001-01-02T00:00:00Z,2001-01-01T23:23:25Z,10.818,0.09984,0,-53.876,5.1912,0,0,92.30098228838341,0
2001-01-02T01:00:00Z,2001-01-02T00:23:00Z,11.11,0.12233,0,-53.876,4.3923,0,0,90.74804334959555,0
2001-01-02T02:00:00Z,2001-01-02T01:23:00Z,10.78,0.07771,0,-53.876,3.5697,0.2,0,93.99232866587474,0
2001-01-02T03:00:00Z,2001-01-02T02:23:00Z,10.542,0.04268,0,-53.876,3.6393,0,0,96.64771172963607,0
2001-01-02T04:00:00Z,2001-01-02T03:23:00Z,10.363,0.04318,0,-53.876,3.6562,0,0,96.56767491461567,0
2001-01-02T05:00:00Z,2001-01-02T04:23:00Z,9.8717,0.03255,0,-53.876,3.8693,0,0,97.32615302532601,0
2001-01-02T06:00:00Z,2001-01-02T05:23:00Z,9.6817,0.03954,0,-53.876,3.7063,0.4,0,96.71027476473986,0
2001-01-02T07:00:00Z,2001-01-02T06:23:00Z,9.5483,0.04606,0,-53.876,3.7043,0,0,96.13330647989622,0
2001-01-02T08:00:00Z,2001-01-02T07:23:00Z,9.37,0.042,0.61467,-53.405,3.6317,0,1.29941238,96.43159040345991,1.6081880149909007
2001-01-02T09:00:00Z,2001-01-02T08:23:00Z,9.7567,0.10237,69.623,-0.55867,4.0115,0,147.183022,91.52560223001022,238.190823685828
2001-01-02T10:00:00Z,2001-01-02T09:23:00Z,10.6,0.12978,191.43,92.724,3.8148,0,404.68302,89.84581660114122,435.2054330304129
2001-01-02T11:00:00Z,2001-01-02T10:23:00Z,11.957,0.22254,306.28,180.68,4.0648,0,647.4759199999999,84.08650105705225,579.2343957872255
2001-01-02T12:00:00Z,2001-01-02T11:23:00Z,12.988,0.40395,416.9,265.39,6.0927,0,881.3265999999999,73.00562616935352,660.4686474157164
2001-01-02T13:00:00Z,2001-01-02T12:23:00Z,13.5,0.56347,347.07,211.91,5.8877,0,733.70598,63.583433586745706,673.3757261829105
2001-01-02T14:00:00Z,2001-01-02T13:23:00Z,13.437,0.54615,313.32,186.06,5.2643,0,662.35848,64.5575852330059,617.0765647149483
2001-01-02T15:00:00Z,2001-01-02T14:23:00Z,13.762,0.58756,271.79,154.26,5.6463,0.4,574.56406,62.668608364462884,495.40536419872683
2001-01-02T16:00:00Z,2001-01-02T15:23:00Z,11.022,0.20148,141.27,54.311,3.3177,0.2,298.64478,84.67250839304232,316.6484729197037
2001-01-02T17:00:00Z,2001-01-02T16:23:00Z,11.732,0.20608,80.592,7.8411,2.9893,0,170.371488,85.04301420565297,92.98005213102932
2001-01-02T18:00:00Z,2001-01-02T17:23:00Z,11.288,0.26442,8.489,-47.375,2.9328,0,17.945746,80.23642196318139,0
2001-01-02T19:00:00Z,2001-01-02T18:23:00Z,10.35,0.1891,0,-53.876,2.6962,0,0,84.95561512102714,0
2001-01-02T20:00:00Z,2001-01-02T19:23:00Z,9.375,0.11577,0,-53.876,2.4788,0,0,90.16724427980063,0
2001-01-02T21:00:00Z,2001-01-02T20:23:00Z,9.66,0.13839,0,-53.876,2.7917,0,0,88.46916827473493,0
2001-01-02T22:00:00Z,2001-01-02T21:23:00Z,9.285,0.08921,0,-53.876,2.5613,0,0,92.37701442365605,0
2001-01-02T23:00:00Z,2001-01-02T22:23:00Z,8.76,0.03745,0,-53.876,1.0762,0,0,96.68444319191005,0
2001-01-03T00:00:00Z,2001-01-02T23:23:00Z,9.2083,0.03395,0,-53.876,1.9298,0.2,0,97.08394191393236,0
2001-01-03T01:00:00Z,2001-01-03T00:22:35Z,9.445,0.02803,0,-53.876,2.5472,0,0,97.63050255985709,0
2001-01-03T02:00:00Z,2001-01-03T01:22:35Z,9.1533,0.02398,0,-53.876,2.7462,0,0,97.93263984699533,0
2001-01-03T03:00:00Z,2001-01-03T02:22:35Z,8.7617,0.01923,0,-53.876,2.2438,0,0,98.29770827878838,0
2001-01-03T04:00:00Z,2001-01-03T03:22:35Z,8.3067,0.01687,0,-53.876,0.857,0,0,98.45985132257957,0
2001-01-03T05:00:00Z,2001-01-03T04:22:35Z,8.0783,0.01721,0,-53.876,1.011,0,0,98.40423193166163,0
2001-01-03T06:00:00Z,2001-01-03T05:22:35Z,8.2433,0.01775,0,-53.876,2.1465,0,0,98.37251885054769,0
2001-01-03T07:00:00Z,2001-01-03T06:22:35Z,8.3933,0.01668,0,-53.876,1.4737,0,0,98.48612229581455,0
2001-01-03T08:00:00Z,2001-01-03T07:22:35Z,8.475,0.01556,1.7282,-52.553,0.71117,0,3.6534147999999997,98.59557812091579,0
2001-01-03T09:00:00Z,2001-01-03T08:22:35Z,8.8433,0.01906,55.918,-11.054,0.60417,0,118.210652,98.3220428543942,236.754547658327
2001-01-03T10:00:00Z,2001-01-03T09:22:35Z,9.935,0.03808,128.68,44.67,2.9268,0,272.02952,96.88513286771312,434.59612569768706
2001-01-03T11:00:00Z,2001-01-03T10:22:35Z,11.747,0.15035,211.35,107.98,5.4867,0,446.79389999999995,89.09862529126653,579.5861548408716
2001-01-03T12:00:00Z,2001-01-03T11:22:35Z,12.9,0.21298,208.7,105.95,6.2915,0,441.19179999999994,85.68519089825656,661.850030642965
2001-01-03T13:00:00Z,2001-01-03T12:22:35Z,13.477,0.28096,233.28,124.77,7.7772,0,493.15391999999997,81.81456949185511,675.7851183507994
2001-01-03T14:00:00Z,2001-01-03T13:22:35Z,13.203,0.26,67.658,-2.0632,7.2698,0.2,143.029012,82.8677002449207,620.4423272794248
2001-01-03T15:00:00Z,2001-01-03T14:22:35Z,12.643,0.14294,99.49,22.313,6.3413,0.4,210.32186,90.22954491394742,499.5907549539965
2001-01-03T16:00:00Z,2001-01-03T15:22:35Z,12.745,0.16014,68.907,-1.1072,7.713,0.2,145.66939799999997,89.12683143688417,321.46099775973227
2001-01-03T17:00:00Z,2001-01-03T16:22:35Z,12.505,0.1416,18.032,-40.067,8.0017,0.2,38.119648,90.23307379172223,98.18460934869417
2001-01-03T18:00:00Z,2001-01-03T17:22:35Z,12.175,0.08125,0.941,-53.155,7.41,0.2,1.9892739999999998,94.27280517119705,0
2001-01-03T19:00:00Z,2001-01-03T18:22:35Z,12.282,0.0701,0,-53.876,6.7818,0,0,95.09342690499562,0
2001-01-03T20:00:00Z,2001-01-03T19:22:35Z,12.427,0.04973,0,-53.876,7.1895,0.4,0,96.55222933289357,0
2001-01-03T21:00:00Z,2001-01-03T20:22:35Z,12.632,0.03813,0,-53.876,7.298,2.2,0,97.39179805856278,0
2001-01-03T22:00:00Z,2001-01-03T21:22:35Z,12.87,0.03497,0,-53.876,6.7732,1.2,0,97.64497559262902,0
2001-01-03T23:00:00Z,2001-01-03T22:22:35Z,13.175,0.03346,0,-53.876,7.1848,2.2,0,97.79116884401215,0
2001-01-04T00:00:00Z,2001-01-03T23:22:35Z,13.522,0.03112,0,-53.876,7.1655,1.4,0,97.99162272044843,0
2001-01-04T01:00:00Z,2001-01-04T00:22:10Z,13.998,0.04723,0,-53.876,8.9583,0.8,0,97.04483530090883,0
2001-01-04T02:00:00Z,2001-01-04T01:22:10Z,14.108,0.11619,0,-53.876,6.722,0,0,92.78172688003377,0
2001-01-04T03:00:00Z,2001-01-04T02:22:10Z,13.823,0.12755,0,-53.876,4.7205,0,0,91.92801665072477,0
2001-01-04T04:00:00Z,2001-01-04T03:22:10Z,13.373,0.11221,0,-53.876,4.086,0,0,92.68767800404288,0
2001-01-04T05:00:00Z,2001-01-04T04:22:10Z,12.803,0.06932,0,-53.876,3.878,0,0,95.31117319876404,0
2001-01-04T06:00:00Z,2001-01-04T05:22:10Z,12.312,0.03062,0,-53.876,3.0577,0,0,97.86101160030381,0
2001-01-04T07:00:00Z,2001-01-04T06:22:10Z,12.485,0.03477,0,-53.876,3.2033,0,0,97.59857077217848,0
2001-01-04T08:00:00Z,2001-01-04T07:22:10Z,12.29,0.05106,0.30733,-53.641,2.9265,0,0.6496956199999999,96.42799129068217,0
2001-01-04T09:00:00Z,2001-01-04T08:22:10Z,12.263,0.0366,24.563,-35.065,3.6343,0,51.926182,97.43501860095584,235.46431883329294
2001-01-04T10:00:00Z,2001-01-04T09:22:10Z,12.222,0.02816,62.643,-5.9038,3.0935,0,132.427302,98.02117431076613,434.1343012183227
2001-01-04T11:00:00Z,2001-01-04T10:22:10Z,12.728,0.03887,144.07,56.45,3.3048,0,304.56397999999996,97.35786627492408,580.0843607662789
2001-01-04T12:00:00Z,2001-01-04T11:22:10Z,13.945,0.13574,234.63,125.81,3.096,0,496.00782,91.47752392897827,663.3744158798003
2001-01-04T13:00:00Z,2001-01-04T12:22:10Z,13.622,0.14766,266.78,150.43,4.7972,0,563.9729199999999,90.53238794181424,678.3318884186497
2001-01-04T14:00:00Z,2001-01-04T13:22:10Z,14.627,0.23422,381,237.89,4.7068,0,805.434,85.92974133476618,623.9380455946775
2001-01-04T15:00:00Z,2001-01-04T14:22:10Z,15.147,0.28582,273.2,155.34,4.9058,0,577.5447999999999,83.3958899848248,503.89738820959394
2001-01-04T16:00:00Z,2001-01-04T15:22:10Z,15.14,0.26808,150.8,61.606,4.4598,0,318.7912,84.41944431373243,326.3853587873318
2001-01-04T17:00:00Z,2001-01-04T16:22:10Z,14.857,0.21276,69.582,-0.5904,4.768,0,147.09634799999998,87.4071819625273,103.4915514693496
2001-01-04T18:00:00Z,2001-01-04T17:22:10Z,14.508,0.17391,2.707,-51.803,4.4565,0,5.722598,89.47209648052615,0
2001-01-04T19:00:00Z,2001-01-04T18:22:10Z,14.275,0.12713,0,-53.876,4.1928,0,0,92.1870940595784,0
2001-01-04T20:00:00Z,2001-01-04T19:22:10Z,13.987,0.09044,0,-53.876,4.175,0.2,0,94.3371590446691,0
2001-01-04T21:00:00Z,2001-01-04T20:22:10Z,13.975,0.03803,0,-53.876,5.1485,0.2,0,97.61692110506186,0
2001-01-04T22:00:00Z,2001-01-04T21:22:10Z,14.382,0.04,0,-53.876,6.2785,0,0,97.55872673317992,0
2001-01-04T23:00:00Z,2001-01-04T22:22:10Z,14.623,0.03664,0,-53.876,5.5598,0.4,0,97.79836276053938,0
2001-01-05T00:00:00Z,2001-01-04T23:22:10Z,14.93,0.03416,0,-53.876,5.532,0.4,0,97.98763108658109,0
2001-01-05T01:00:00Z,2001-01-05T00:21:46Z,15.24,0.03483,0,-53.876,5.7887,1,0,97.98868736846845,0
2001-01-05T02:00:00Z,2001-01-05T01:21:46Z,15.263,0.0334,0,-53.876,6.6223,0.4,0,98.07411377994012,0
2001-01-05T03:00:00Z,2001-01-05T02:21:46Z,15.242,0.03512,0,-53.876,7.7485,0.2,0,97.97220154542106,0
2001-01-05T04:00:00Z,2001-01-05T03:21:46Z,15.125,0.03788,0,-53.876,7.8088,0.6,0,97.79632497207876,0
2001-01-05T05:00:00Z,2001-01-05T04:21:46Z,15.008,0.04638,0,-53.876,8.6617,0,0,97.28144189836677,0
2001-01-05T06:00:01Z,2001-01-05T05:21:47Z,14.843,0.04468,0,-53.876,8.545,0.2,0,97.3530965950678,0
2001-01-05T07:00:01Z,2001-01-05T06:21:47Z,14.692,0.04387,0,-53.876,8.4633,0.4,0,97.37564185490672,0
2001-01-05T08:00:01Z,2001-01-05T07:21:47Z,14.6,0.03205,0,-53.876,8.3817,1.6,0,98.0713052107885,0
2001-01-05T09:00:01Z,2001-01-05T08:21:47Z,14.672,0.03984,7.6022,-48.054,7.975,0.4,16.0710508,97.613642475144,234.4437069980055
2001-01-05T10:00:01Z,2001-01-05T09:21:47Z,14.742,0.03822,22.823,-36.398,7.7498,0.4,48.247822,97.72099774369318,433.91730953895296
2001-01-05T11:00:01Z,2001-01-05T10:21:47Z,14.787,0.03915,38.8,-24.163,8.0633,1.2,82.02319999999999,97.67231047465326,580.7934783001475
2001-01-05T12:00:01Z,2001-01-05T11:21:47Z,14.91,0.04593,45.21,-19.254,7.865,0.6,95.57394,97.29077016157083,665.0689570237892
2001-01-05T13:00:01Z,2001-01-05T12:21:47Z,14.96,0.04746,42.872,-21.045,8.7017,1.2,90.631408,97.20952500104038,681.0039948941727
2001-01-05T14:00:01Z,2001-01-05T13:21:47Z,14.932,0.05057,45.403,-19.106,8.2717,0.2,95.98194199999999,97.02130024576196,627.5132675827657
2001-01-05T15:00:01Z,2001-01-05T14:21:47Z,14.9,0.05654,36.878,-25.635,8.5217,0.2,77.96009199999999,96.6627781746668,508.23980194394454
2001-01-05T16:00:01Z,2001-01-05T15:21:47Z,14.86,0.05188,26.438,-33.63,9.215,0.2,55.889931999999995,96.92992543771366,331.30686885569116
2001-01-05T17:00:01Z,2001-01-05T16:21:47Z,14.772,0.04685,12.747,-44.115,8.35,0.2,26.947157999999998,97.21180532234881,108.76474119123253
2001-01-05T18:00:01Z,2001-01-05T17:21:47Z,14.755,0.0474,0.94067,-53.156,7.363,0.4,1.9885763799999998,97.17597757412383,0
2001-01-05T19:00:01Z,2001-01-05T18:21:47Z,13.112,0.03066,0.42233,-53.553,4.95,2.4,0.89280562,97.96765949031145,0
2001-01-05T20:00:01Z,2001-01-05T19:21:47Z,11.277,0.03388,0,-53.876,3.9192,3.8,0,97.46585508983664,0
2001-01-05T21:00:01Z,2001-01-05T20:21:47Z,10.683,0.04114,0,-53.876,4.521,0.4,0,96.79890075310126,0
2001-01-05T22:00:01Z,2001-01-05T21:21:47Z,10.26,0.03809,0,-53.876,3.7347,1.8,0,96.95136205932626,0
2001-01-05T23:00:01Z,2001-01-05T22:21:47Z,9.4633,0.03712,0,-53.876,3.535,1.2,0,96.86594653688509,0
2001-01-06T00:00:01Z,2001-01-05T23:21:47Z,9.1067,0.0402,0,-53.876,4.9295,3.2,0,96.52337249482582,0
2001-01-06T01:00:01Z,2001-01-06T00:21:23Z,8.4867,0.04263,0,-53.876,3.3925,1.6,0,96.15533245191364,0
2001-01-06T02:00:01Z,2001-01-06T01:21:23Z,8.3283,0.03849,0,-53.876,2.406,1.2,0,96.49120028182949,0
2001-01-06T03:00:01Z,2001-01-06T02:21:23Z,8.1267,0.03576,0,-53.876,0.86683,0,0,96.6951113552746,0
2001-01-06T04:00:01Z,2001-01-06T03:21:23Z,8.1483,0.03395,0,-53.876,1.8843,0,0,96.86699358455228,0
2001-01-06T05:00:01Z,2001-01-06T04:21:23Z,8.1,0.03755,0,-53.876,1.0085,0,0,96.52337518927489,0
2001-01-06T06:00:01Z,2001-01-06T05:21:23Z,8.0783,0.03752,0,-53.876,1.268,0.2,0,96.52102161975272,0
2001-01-06T07:00:01Z,2001-01-06T06:21:23Z,8.2167,0.04843,0,-53.876,1.3147,0,0,95.55146558790237,0
2001-01-06T08:00:01Z,2001-01-06T07:21:23Z,8.215,0.05437,0.51867,-53.479,0.8735,0,1.09646838,95.00527035913245,0
2001-01-06T09:00:01Z,2001-01-06T08:21:23Z,8.2617,0.05901,36.73,-25.748,1.609,0,77.64721999999999,94.59618589640229,233.50911157400986
2001-01-06T10:00:01Z,2001-01-06T09:21:23Z,9.3633,0.08897,165.78,73.076,1.4188,0,350.45892,92.43750840910319,433.79980792845413
2001-01-06T11:00:01Z,2001-01-06T10:21:23Z,11.16,0.24146,272.5,154.81,4.8707,0,576.0649999999999,81.79862271525413,581.616282920289
2001-01-06T12:00:01Z,2001-01-06T11:21:23Z,11.62,0.32438,376.98,234.82,5.4622,0,796.93572,76.28202667028002,666.8911310687743
2001-01-06T13:00:01Z,2001-01-06T12:21:23Z,11.703,0.38313,373.23,231.95,6.2118,0,789.0082199999999,72.13964492410307,683.816474091855
2001-01-06T14:00:01Z,2001-01-06T13:21:23Z,10.902,0.33509,338.18,205.1,5.8078,0.6,714.91252,74.30402479299883,631.2395264615135
2001-01-06T15:00:01Z,2001-01-06T14:21:23Z,10.015,0.28354,191.63,92.877,5.0638,0.8,405.10582,76.93098438753022,512.7411159156297
2001-01-06T16:00:01Z,2001-01-06T15:21:23Z,9.1333,0.16549,200.44,99.621,2.5095,0,423.73015999999996,85.71354242393734,336.39181031221136
2001-01-06T17:00:01Z,2001-01-06T16:21:23Z,8.6983,0.17271,54.887,-11.844,3.6387,0.2,116.03111799999999,84.64550861083393,114.20225957771567
2001-01-06T18:00:01Z,2001-01-06T17:21:23Z,7.3733,0.08127,12.256,-44.49,1.999,0,25.909184,92.09311162168478,0
2001-01-06T19:00:01Z,2001-01-06T18:21:23Z,7.1978,0.13966,0,-53.876,3.7037,0,0,86.24802165307754,0
2001-01-06T20:00:01Z,2001-01-06T19:21:23Z,6.7787,0.1208,0,-53.876,3.2528,0,0,87.75806221016614,0
2001-01-06T21:00:01Z,2001-01-06T20:21:23Z,6.5532,0.10069,0,-53.876,3.5018,0,0,89.63647703078182,0
2001-01-06T22:00:01Z,2001-01-06T21:21:23Z,6.6957,0.10493,0,-53.876,3.9198,0,0,89.30547531366736,0
2001-01-06T23:00:01Z,2001-01-06T22:21:23Z,6.3655,0.1017,0,-53.876,4.0443,0,0,89.39624320592915,0
2001-01-07T00:00:01Z,2001-01-06T23:21:23Z,5.9825,0.09182,0,-53.876,3.3845,0,0,90.16973056620468,0
2001-01-07T01:00:01Z,2001-01-07T00:21:00Z,5.719,0.0849,0,-53.876,3.6902,0,0,90.74319741172016,0
2001-01-07T02:00:01Z,2001-01-07T01:21:00Z,5.4398,0.07553,0,-53.92,2.5227,0,0,91.60368734759345,0
2001-01-07T03:00:01Z,2001-01-07T02:21:00Z,5.5923,0.0863,0,-53.876,3.2787,0.2,0,90.50749535873452,0
2001-01-07T04:00:01Z,2001-01-07T03:21:00Z,5.7762,0.08793,0,-53.876,3.972,0,0,90.4507652119462,0
2001-01-07T05:00:01Z,2001-01-07T04:21:00Z,5.7462,0.08022,0,-53.876,3.7373,0,0,91.26994246702544,0
2001-01-07T06:00:01Z,2001-01-07T05:21:00Z,5.5557,0.07317,0,-53.876,3.5397,0,0,91.93124844426211,0
2001-01-07T07:00:01Z,2001-01-07T06:21:00Z,5.4232,0.07264,0,-53.876,3.136,0,0,91.91563491433577,0
2001-01-07T08:00:01Z,2001-01-07T07:21:00Z,5.0702,0.09338,1.057,-53.067,3.4053,0,2.234498,89.34893732163081,0
2001-01-07T09:00:01Z,2001-01-07T08:21:00Z,5.2948,0.10657,70.998,0.49443,2.3782,0,150.089772,88.03308367069509,232.78410911508496
2001-01-07T10:00:01Z,2001-01-07T09:21:00Z,7.9083,0.23181,220.08,114.66,3.378,0,465.24912,78.25563577566307,433.8791827493843
2001-01-07T11:00:01Z,2001-01-07T10:21:00Z,9.0967,0.31802,360.9,222.5,3.9565,0,762.9425999999999,72.47802741315456,582.61729664225345
2001-01-07T12:00:01Z,2001-01-07T11:21:00Z,10.157,0.40971,450.47,291.09,4.3323,0,952.29358,66.98107016419792,668.868159895102
2001-01-07T13:00:01Z,2001-01-07T12:21:00Z,10.577,0.49515,494.52,324.82,4.7295,0,1045.41528,61.19925921142545,686.7573523618555
2001-01-07T14:00:01Z,2001-01-07T13:21:00Z,11.102,0.56732,480.88,314.39,4.6465,0,1016.5803199999999,57.07014614203027,635.0664270565641
2001-01-07T15:00:01Z,2001-01-07T14:21:00Z,11.53,0.58301,405.65,256.77,4.7098,0,857.5441,57.11698825057911,517.3159040404498
2001-01-07T16:00:01Z,2001-01-07T15:21:00Z,11.4,0.55925,277.2,158.4,4.7888,0,586.0007999999999,58.50903619415004,341.52550239624685
2001-01-07T17:00:01Z,2001-01-07T16:21:00Z,10.768,0.49783,108.96,29.564,3.5513,0,230.34143999999998,61.482571279341535,119.6679395913776
2001-01-07T18:00:01Z,2001-01-07T17:21:00Z,8.66,0.32828,3.3413,-51.317,2.7913,0,7.063508199999999,70.73904989380173,0
2001-01-07T19:00:01Z,2001-01-07T18:21:00Z,6.7583,0.16473,0,-56.068,0.98,0,0,83.28274480551589,0
2001-01-07T20:00:01Z,2001-01-07T19:21:00Z,5.8757,0.13309000000000001,0,-55.892,1.2043,0,0,85.6456442557324,0
2001-01-07T21:00:01Z,2001-01-07T20:21:00Z,5.0672,0.10142,0,-55.613,1.4855,0,0,88.42946397270389,0
2001-01-07T22:00:01Z,2001-01-07T21:21:00Z,3.5733,0.05705,0,-53.92,1.542,0,0,92.77267877820971,0
2001-01-07T23:00:01Z,2001-01-07T22:21:00Z,3.5238,0.04186,0,-54.892,0.8375,0,0,94.67845472661406,0
2001-01-08T00:00:01Z,2001-01-07T23:21:00Z,2.6202,0.02014,0,-54.156,0.47833,0,0,97.27042675150122,0
2001-01-08T01:00:01Z,2001-01-08T00:20:37Z,3.0313,0.03615,0,-53.891,1.4152,0,0,95.24148047244918,0
2001-01-08T02:00:01Z,2001-01-08T01:20:37Z,2.3052,0.0282,0,-53.876,1.4247,0,0,96.09138628842436,0
2001-01-08T03:00:01Z,2001-01-08T02:20:37Z,2.4905,0.02525,0,-53.876,2.1592,0,0,96.54615084866589,0
2001-01-08T04:00:01Z,2001-01-08T03:20:37Z,2.6387,0.02318,0,-54.391,1.3943,0,0,96.86254459485917,0
2001-01-08T05:00:01Z,2001-01-08T04:20:37Z,2.2867,0.01727,0,-53.979,1.6808,0,0,97.603161925703,0
2001-01-08T06:00:01Z,2001-01-08T05:20:37Z,1.9498,0.01103,0,-53.876,1.262,0,0,98.43192573551669,0
2001-01-08T07:00:01Z,2001-01-08T06:20:37Z,1.4335,0.00793,0,-53.876,1.8508,0,0,98.83015886836488,0
2001-01-08T08:00:01Z,2001-01-08T07:20:37Z,1.2662,0.01734,1.6342,-52.625,1.1285,0,3.4546988,97.41105845803042,0
2001-01-08T09:00:01Z,2001-01-08T08:20:37Z,2.356,0.0123,96.353,19.911,1.3952,0,203.69024199999998,98.30133962332577,232.20735171617545
2001-01-08T10:00:01Z,2001-01-08T09:20:37Z,3.933,0.03305,229.58,121.94,1.2785,0,485.33212,95.91784767804438,434.1064670206027
2001-01-08T11:00:01Z,2001-01-08T10:20:37Z,6.2822,0.12019,361.58,223.02,2.5347,0,764.3801199999999,87.39615726004072,583.7632238107991
2001-01-08T12:00:01Z,2001-01-08T11:20:37Z,8.94,0.26165,457.13,296.2,2.2867,0,966.3728199999999,77.11554977343629,670.9846423608683
2001-01-08T13:00:01Z,2001-01-08T12:20:37Z,10.078,0.4607,392.43,246.65,4.4747,0,829.5970199999999,62.67491588767559,689.8301275457436
2001-01-08T14:00:01Z,2001-01-08T13:20:37Z,10.427,0.48829,437.95,281.51,5.0472,0,925.8263,61.35195463531793,639.0160834441771
2001-01-08T15:00:01Z,2001-01-08T14:20:37Z,10.93,0.49074,387.55,242.91,5.5278,0,819.2807,62.4381980144909,522.0033458327699
2001-01-08T16:00:01Z,2001-01-08T15:20:37Z,10.397,0.47034,167.53,74.421,5.1267,0,354.15842,62.6980500379424,346.7614767599884
2001-01-08T17:00:01Z,2001-01-08T16:20:37Z,9.66,0.36571,61.323,-6.9145,3.9487,0,129.636822,69.52857525654534,125.22597395217835
2001-01-08T18:00:01Z,2001-01-08T17:20:37Z,9.155,0.30821,5.6288,-49.566,3.7587,0,11.8992832,73.4316920712475,0
2001-01-08T19:00:01Z,2001-01-08T18:20:37Z,8.38,0.27542,0,-53.876,4.1697,0,0,74.98029605168317,0
2001-01-08T20:00:01Z,2001-01-08T19:20:37Z,7.695,0.25331,0,-53.876,4.3035,0,0,75.8908283655716,0
2001-01-08T21:00:01Z,2001-01-08T20:20:37Z,7.2497,0.27464,0,-53.876,4.619,0,0,73.05283222345219,0
2001-01-08T22:00:01Z,2001-01-08T21:20:37Z,7.1238,0.23915,0,-53.876,5.8598,0,0,76.3317673586411,0
2001-01-08T23:00:01Z,2001-01-08T22:20:37Z,7.3183,0.2022,0,-53.876,5.4757,0,0,80.25346433274167,0
2001-01-09T00:00:01Z,2001-01-08T23:20:37Z,7.8,0.20991,0,-53.876,6.25,0,0,80.1640556079508,0
2001-01-09T01:00:01Z,2001-01-09T00:20:15Z,7.8167,0.17592,0,-53.876,6.3843,0.4,0,83.39493647837773,0
2001-01-09T02:00:01Z,2001-01-09T01:20:15Z,7.8233,0.14768,0,-53.876,4.9893,0,0,86.06677584556185,0
2001-01-09T03:00:01Z,2001-01-09T02:20:15Z,8.47,0.18597,0,-53.876,5.001,0.2,0,83.20893928927387,0
2001-01-09T04:00:01Z,2001-01-09T03:20:15Z,8.2283,0.14009,0,-53.876,5.6462,0.2,0,87.14218053900886,0
2001-01-09T05:00:01Z,2001-01-09T04:20:15Z,8.0517,0.08146,0,-53.876,6.4808,0.2,0,92.43307864971378,0
