TIMESTAMP,solar_TIMESTAMP,ta,rh,netrad,ws,precip,vpd,ext_rad
2007-04-21T09:00:00Z,2007-04-21T09:47:14Z,8.75,49.53,684.5,0.552,0,0.5703138455778589,958.9488024824055
2007-04-21T09:30:00Z,2007-04-21T10:17:14Z,9.22,47.49,738,0.674,0,0.6125353907488411,1016.2647025671843
2007-04-21T10:00:00Z,2007-04-21T10:47:14Z,9.03,46.73,795,0.799,0,0.6134739254603571,1059.6697864910168
2007-04-21T10:30:00Z,2007-04-21T11:17:14Z,9.57,43.91,829,0.721,0,0.6699200602641275,1088.4211750979593
2007-04-21T11:00:00Z,2007-04-21T11:47:14Z,10.41,40.4,836,0.848,0,0.7531131522765104,1102.0267894230146
2007-04-21T11:30:00Z,2007-04-21T12:17:14Z,11.25,34.02,856,0.841,0,0.8817290826700778,1100.2537724991687
2007-04-21T12:00:00Z,2007-04-21T12:47:14Z,12.13,31.36,849,0.835,0,0.9722741506831879,1083.1324745416873
2007-04-21T12:30:00Z,2007-04-21T13:17:14Z,13.13,30.24,839,0.735,0,1.0552042606651126,1050.9559333079044
2007-04-21T13:00:00Z,2007-04-21T13:47:14Z,13.12,32.05,806,0.783,0,1.0271538089357473,1004.274858531407
2007-04-21T13:30:00Z,2007-04-21T14:17:14Z,13.36,30.92,759,0.792,0,1.0607403218128695,943.888206277676
2007-04-21T14:00:00Z,2007-04-21T14:47:14Z,14.38,29.97,705,0.692,0,1.1490521519933616,870.8295045472075
2007-04-21T14:30:00Z,2007-04-21T15:17:14Z,14.25,29.66,636.1,0.697,0,1.1444601735542947,786.3491641696843
2007-04-21T15:00:00Z,2007-04-21T15:47:14Z,12.95,32.58,557.9,0.858,0,1.0078653108882785,691.8930777444849
2007-04-21T15:30:00Z,2007-04-21T16:17:14Z,12.64,36.5,481.6,0.767,0,0.9301619090617095,589.0778729130939
2007-04-21T16:00:00Z,2007-04-21T16:47:14Z,11.75,38.92,389.8,1.027,0,0.8437477222817523,479.66324350951726
2007-04-21T16:30:00Z,2007-04-21T17:17:14Z,11.67,40.57,297.2,0.697,0,0.8166213536997106,365.52183214694145
2007-04-21T17:00:00Z,2007-04-21T17:47:14Z,10.83,43.98,182.2,0.724,0,0.7280016332960944,248.60717970545195
2007-04-21T17:30:00Z,2007-04-21T18:17:14Z,9.82,47.69,36.04,0.74,0,0.635366816781694,130.92029026999373
2007-04-21T18:00:00Z,2007-04-21T18:47:14Z,8.65,52.43,19.7,0.91,0,0.5339110070386539,14.475383763747972
2007-04-21T18:30:00Z,2007-04-21T19:17:14Z,7.55,56.21,4.152,1.269,0,0.4559908125945506,0
2007-04-21T19:00:00Z,2007-04-21T19:47:14Z,6.825,60.34,0.078,1.955,0,0.3929297854704275,0
2007-04-21T19:30:00Z,2007-04-21T20:17:14Z,6.27,64.55,0,1.57,0,0.3380187053579995,0
2007-04-21T20:00:00Z,2007-04-21T20:47:14Z,5.922,67.51,0,1.733,0,0.3024145296737775,0
2007-04-21T20:30:00Z,2007-04-21T21:17:14Z,5.629,69.62,0,1.681,0,0.2770770650847368,0
2007-04-21T21:00:00Z,2007-04-21T21:47:14Z,5.334,70.9,0,2.199,0,0.26000606133330273,0
2007-04-21T21:30:00Z,2007-04-21T22:17:14Z,5.411,71.6,0,1.951,0,0.2551172476475048,0
2007-04-21T22:00:00Z,2007-04-21T22:47:14Z,5.091,73.1,0,1.398,0,0.23630704035008043,0
2007-04-21T22:30:00Z,2007-04-21T23:17:14Z,4.482,75.8,0,1.182,0,0.2037103599241304,0
2007-04-21T23:00:00Z,2007-04-21T23:47:14Z,4.587,75.7,0,0.828,0,0.20606536994476693,0
2007-04-21T23:30:00Z,2007-04-22T00:17:25Z,4.332,76.5,0,0.642,0,0.1957437397351863,0
2007-04-22T00:00:00Z,2007-04-22T00:47:25Z,4.193,76.6,0,0.688,0,0.19301395181575548,0
2007-04-22T00:30:00Z,2007-04-22T01:17:25Z,4.042,76.4,0,0.843,0,0.19260404116377425,0
2007-04-22T01:00:00Z,2007-04-22T01:47:25Z,4.358,74.7,0,0.915,0,0.211122454406054,0
2007-04-22T01:30:00Z,2007-04-22T02:17:25Z,4.201,75.8,0,0.969,0,0.19972516436564,0
2007-04-22T02:00:00Z,2007-04-22T02:47:25Z,3.998,77.5,0,1.172,0,0.18305801231996613,0
2007-04-22T02:30:00Z,2007-04-22T03:17:25Z,3.826,78.9,0,1.166,0,0.16959681753305766,0
2007-04-22T03:00:00Z,2007-04-22T03:47:25Z,3.642,79,0,1.24,0,0.1666124202590886,0
2007-04-22T03:30:00Z,2007-04-22T04:17:25Z,3.385,79.6,0,1.331,0,0.15893369758799744,0
2007-04-22T04:00:00Z,2007-04-22T04:47:25Z,3.383,78,0,1.201,0,0.17137479075480208,0
2007-04-22T04:30:00Z,2007-04-22T05:17:25Z,3.19,76.3,2.694,1.06,0,0.18210709702306485,48.45526629888593
2007-04-22T05:00:00Z,2007-04-22T05:47:25Z,3.765,71.5,10.61,1.147,0,0.2280914011728056,165.17474687665361
2007-04-22T05:30:00Z,2007-04-22T06:17:25Z,4.224,68.3,17.4,1.167,0,0.26204733542157665,282.6460686159592
2007-04-22T06:00:00Z,2007-04-22T06:47:25Z,3.942,68.04,22.44,0.756,0,0.25899876760264545,398.8587113141875
2007-04-22T06:30:00Z,2007-04-22T07:17:25Z,3.896,67.36,29.45,1.014,0,0.2636522482706896,511.82369811283615
2007-04-22T07:00:00Z,2007-04-22T07:47:25Z,4.497,64.24,237.4,0.79,0,0.30133717804417326,619.607636777713
2007-04-22T07:30:00Z,2007-04-22T08:17:25Z,6.706,56.05,466.1,0.402,0,0.4318771283250728,720.3658096169415
2007-04-22T08:00:00Z,2007-04-22T08:47:25Z,7.63,52.98,552.1,0.499,0,0.4923130690425682,812.3737457047175
2007-04-22T08:30:00Z,2007-04-22T09:17:25Z,9,45.32,631.3,0.456,0,0.6284355413129102,894.0567350551447
2007-04-22T09:00:00Z,2007-04-22T09:47:25Z,10.24,38.16,701,0.37,0,0.77258001385026,964.016779614343
2007-04-22T09:30:00Z,2007-04-22T10:17:25Z,9.99,35.22,758,0.586,0,0.7958619702519635,1021.0565198088464
2007-04-22T10:00:00Z,2007-04-22T10:47:25Z,10.95,35.45,807,0.531,0,0.845583466991342,1064.1997271519062
2007-04-22T10:30:00Z,2007-04-22T11:17:25Z,10.8,34.19,841,0.717,0,0.8535183486258756,1092.7080121817132
2007-04-22T11:00:00Z,2007-04-22T11:47:25Z,11.17,26.78,860,0.871,0,0.9732952836694487,1106.0934617805788
2007-04-22T11:30:00Z,2007-04-22T12:17:25Z,11.82,25.66,865,0.794,0,1.0316827659606498,1104.126989592782
2007-04-22T12:00:00Z,2007-04-22T12:47:25Z,12.36,26.53,854,0.81,0,1.056577283200057,1086.8422566292452
2007-04-22T12:30:00Z,2007-04-22T13:17:25Z,12.96,26.74,829,0.896,0,1.0958852941504764,1054.5350949633767
2007-04-22T13:00:00Z,2007-04-22T13:47:25Z,13.43,29.15,799,0.78,0,1.092900385826058,1007.758444386827
2007-04-22T13:30:00Z,2007-04-22T14:17:25Z,14.39,29,763,0.889,0,1.1657223809622337,947.3128886892251
2007-04-22T14:00:00Z,2007-04-22T14:47:25Z,14.66,25.57,714,0.791,0,1.2435633165365085,874.2329535381093
2007-04-22T14:30:00Z,2007-04-22T15:17:25Z,14.32,26.21,652,0.992,0,1.2060508472871223,789.7694004746619
2007-04-22T15:00:00Z,2007-04-22T15:47:25Z,13.37,28.9,577.6,0.782,0,1.0924708145374293,695.3678200670149
2007-04-22T15:30:00Z,2007-04-22T16:17:25Z,13.79,30.12,490.5,0.821,0,1.10351751475654,592.6438906018886
2007-04-22T16:00:00Z,2007-04-22T16:47:25Z,12.98,34.4,397,1.043,0,0.9825865737497281,483.3557257637667
2007-04-22T16:30:00Z,2007-04-22T17:17:25Z,12.31,39.91,302.7,1.216,0,0.86131913212532,369.3737845722482
2007-04-22T17:00:00Z,2007-04-22T17:47:25Z,11.56,45.44,192,0.885,0,0.744262894607572,252.6488585688044
2007-04-22T17:30:00Z,2007-04-22T18:17:25Z,10.26,55.01,37.02,1.181,0,0.5628225798539321,135.17868415163085
2007-04-22T18:00:00Z,2007-04-22T18:47:25Z,9.12,60.14,22.8,1.182,0,0.4618414833610909,18.973751486548363
2007-04-22T18:30:00Z,2007-04-22T19:17:25Z,8.2,63,4.777,1.817,0,0.40276839240451523,0
2007-04-22T19:00:00Z,2007-04-22T19:47:25Z,7.53,66.81,0.067,2.158,0,0.3451387768123516,0
2007-04-22T19:30:00Z,2007-04-22T20:17:25Z,7.04,69.72,0,1.934,0,0.30446879678027194,0
2007-04-22T20:00:00Z,2007-04-22T20:47:25Z,6.795,71.7,0,1.504,0,0.2798023118455409,0
2007-04-22T20:30:00Z,2007-04-22T21:17:25Z,6.11,74.7,0,1.092,0,0.23858013260530875,0
2007-04-22T21:00:00Z,2007-04-22T21:47:25Z,6.251,74,0,2.124,0,0.24758646673633827,0
2007-04-22T21:30:00Z,2007-04-22T22:17:25Z,6.486,71.5,0,1.438,0,0.27583775329954996,0
2007-04-22T22:00:00Z,2007-04-22T22:47:25Z,6.447,70.5,0,1.217,0,0.2847481677186133,0
2007-04-22T22:30:00Z,2007-04-22T23:17:25Z,6.299,70.9,0,1.257,0,0.27802813394158626,0
2007-04-22T23:00:00Z,2007-04-22T23:47:25Z,5.77,73.5,0,1.047,0,0.24407061942670596,0
2007-04-22T23:30:00Z,2007-04-23T00:17:35Z,5.498,75.3,0,0.989,0,0.2232288675687922,0
2007-04-23T00:00:00Z,2007-04-23T00:47:35Z,5.32,74.7,0,0.783,0,0.22583280351508422,0
2007-04-23T00:30:00Z,2007-04-23T01:17:35Z,4.831,76.9,0,0.882,0,0.19926836031156692,0
2007-04-23T01:00:00Z,2007-04-23T01:47:35Z,4.746,76.6,0,0.718,0,0.2006579880593726,0
2007-04-23T01:30:00Z,2007-04-23T02:17:35Z,4.779,76.1,0,0.698,0,0.20541994238745429,0
2007-04-23T02:00:00Z,2007-04-23T02:47:35Z,4.335,79,0,0.626,0,0.1749568395299885,0
2007-04-23T02:30:00Z,2007-04-23T03:17:35Z,4.318,79.4,0,0.887,0,0.17141928952673985,0
2007-04-23T03:00:00Z,2007-04-23T03:47:35Z,4.215,79.8,0,0.767,0,0.16687710585562768,0
2007-04-23T03:30:00Z,2007-04-23T04:17:35Z,4.418,79.5,0,0.948,0,0.1717905024697674,0
2007-04-23T04:00:00Z,2007-04-23T04:47:35Z,4.301,79.9,0,1.215,0,0.1670587755958554,0
2007-04-23T04:30:00Z,2007-04-23T05:17:35Z,4.315,79.2,2.571,1.23,0,0.17304704248842775,55.69013662273866
2007-04-23T05:00:00Z,2007-04-23T05:47:35Z,4.254,79.3,11.65,0.985,0,0.1714777072496737,172.21643947807974
2007-04-23T05:30:00Z,2007-04-23T06:17:35Z,4.209,79.4,20.66,1.16,0,0.17010974799518877,289.4690261417988
2007-04-23T06:00:00Z,2007-04-23T06:47:35Z,4.123,79.2,26.76,1.108,0,0.17072433895610115,405.4411409681733
2007-04-23T06:30:00Z,2007-04-23T07:17:35Z,4.148,76.8,30.3,1.069,0,0.19075888893633924,518.1479444376681
2007-04-23T07:00:00Z,2007-04-23T07:47:35Z,4.886,70.9,270.6,1.023,0,0.2519947672555341,625.6604832715947
2007-04-23T07:30:00Z,2007-04-23T08:17:35Z,7.51,59.09,474.3,0.296,0,0.42483593060147823,726.1387040315051
2007-04-23T08:00:00Z,2007-04-23T08:47:35Z,8.12,55.02,561.4,0.482,0,0.4869750238156965,817.8629451836858
2007-04-23T08:30:00Z,2007-04-23T09:17:35Z,10.58,35.97,631.4,0.296,0,0.81833400111725,899.2633686501307
2007-04-23T09:00:00Z,2007-04-23T09:47:35Z,12.69,25.43,704,0.287,0,1.095908987049052,968.94682713431
2007-04-23T09:30:00Z,2007-04-23T10:17:35Z,12.09,23.29,766,0.521,0,1.0837219905245101,1025.7207073959933
2007-04-23T10:00:00Z,2007-04-23T10:47:35Z,11.48,29.23,808,0.516,0,0.9602826049588489,1068.6133414066235
2007-04-23T10:30:00Z,2007-04-23T11:17:35Z,11.75,27.27,845,0.722,0,1.0046786483554657,1096.890636057068
2007-04-23T11:00:00Z,2007-04-23T11:47:35Z,12.57,27.9,864,0.589,0,1.0512920783069057,1110.0686368086863
2007-04-23T11:30:00Z,2007-04-23T12:17:35Z,12.47,26.83,873,0.957,0,1.059904631891415,1107.9218102686534
2007-04-23T12:00:00Z,2007-04-23T12:47:35Z,13.06,19.88,868,0.982,0,1.2063746764444725,1090.4869039404878
2007-04-23T12:30:00Z,2007-04-23T13:17:35Z,13.07,18.91,847,1.042,0,1.221779275550823,1058.06231709642
2007-04-23T13:00:00Z,2007-04-23T13:47:35Z,14.41,20.13,814,0.796,0,1.3130544812722276,1011.2029935444394
2007-04-23T13:30:00Z,2007-04-23T14:17:35Z,14.93,24.99,771,0.848,0,1.2752804678312621,950.7109237044933
2007-04-23T14:00:00Z,2007-04-23T14:47:35Z,15.69,22.06,721,0.772,0,1.391418874330107,877.6214185537661
2007-04-23T14:30:00Z,2007-04-23T15:17:35Z,15.35,21.92,644.3,0.767,0,1.3638423058727684,793.1853903640676
2007-04-23T15:00:00Z,2007-04-23T15:47:35Z,14.77,23.87,487.9,0.624,0,1.281033265561982,698.8479434968941
2007-04-23T15:30:00Z,2007-04-23T16:17:35Z,13.68,26.95,330.7,0.691,0,1.1453479006875729,596.2236416733261
2007-04-23T16:00:00Z,2007-04-23T16:47:35Z,13.09,30.42,309.6,0.895,0,1.0497313645753703,487.0688750172543
2007-04-23T16:30:00Z,2007-04-23T17:17:35Z,13.05,30.96,302.3,0.79,0,1.038861972098531,373.2517998056689
2007-04-23T17:00:00Z,2007-04-23T17:47:35Z,12.57,32.11,203,0.589,0,0.9899059527913429,256.72036540208336
2007-04-23T17:30:00Z,2007-04-23T18:17:35Z,12.07,32.43,40.82,0.641,0,0.9533379947015086,139.46897558562364
2007-04-23T18:00:00Z,2007-04-23T18:47:35Z,10.99,35.41,21.83,1.046,0,0.8483630827640831,23.50435485916963
2007-04-23T18:30:00Z,2007-04-23T19:17:35Z,10.16,37.72,6.462,1.975,0,0.773919010800483,0
2007-04-23T19:00:00Z,2007-04-23T19:47:35Z,9.54,41.69,0.112,2.315,0,0.6950296072535975,0
2007-04-23T19:30:00Z,2007-04-23T20:17:35Z,8.96,45.75,0,2.05,0,0.6218086105538227,0
2007-04-23T20:00:00Z,2007-04-23T20:47:35Z,8.82,47.99,0,2.95,0,0.5905102538249156,0
2007-04-23T20:30:00Z,2007-04-23T21:17:35Z,8.28,51.11,0,2.067,0,0.5351044396729305,0
2007-04-23T21:00:00Z,2007-04-23T21:47:35Z,8,53.44,0,1.392,0,0.49997425842578835,0
2007-04-23T21:30:00Z,2007-04-23T22:17:35Z,7.77,55.77,0,1.265,0,0.4675549758313197,0
2007-04-23T22:00:00Z,2007-04-23T22:47:35Z,7.8,55.86,0,1.029,0,0.467560951100758,0
2007-04-23T22:30:00Z,2007-04-23T23:17:35Z,6.956,59.24,0,0.84,0,0.4074856807701815,0
2007-04-23T23:00:00Z,2007-04-23T23:47:35Z,6.829,58.92,0,0.79,0,0.40711050571244106,0
2007-04-23T23:30:00Z,2007-04-24T00:17:45Z,6.585,58.04,0,0.892,0,0.40889559571380296,0
2007-04-24T00:00:00Z,2007-04-24T00:47:45Z,7.15,55.71,0,1.519,0,0.4487197847321409,0
2007-04-24T00:30:00Z,2007-04-24T01:17:45Z,7.15,55.85,0,1.435,0,0.44730138848326995,0
2007-04-24T01:00:00Z,2007-04-24T01:47:45Z,7.16,60.2,0,1.697,0,0.40350682223983975,0
2007-04-24T01:30:00Z,2007-04-24T02:17:45Z,7.05,67.74,0,1.327,0,0.3246009800489567,0
2007-04-24T02:00:00Z,2007-04-24T02:47:45Z,6.651,67.25,0,0.833,0,0.3206015660208647,0
2007-04-24T02:30:00Z,2007-04-24T03:17:45Z,6.957,60.31,0,0.946,0,0.3968159788785904,0
2007-04-24T03:00:00Z,2007-04-24T03:47:45Z,6.678,60.95,0,0.793,0,0.3829869622755545,0
2007-04-24T03:30:00Z,2007-04-24T04:17:45Z,6.472,61.49,0,0.592,0,0.37235949800012547,0
2007-04-24T04:00:00Z,2007-04-24T04:47:45Z,6.236,64.99,0.011,0.756,0,0.3330388197526022,0
2007-04-24T04:30:00Z,2007-04-24T05:17:45Z,5.877,70.2,3.845,0.8,0,0.2765113159520725,62.82292857274061
2007-04-24T05:00:00Z,2007-04-24T05:47:45Z,6.172,61.54,14.23,0.649,0,0.36424026748594873,179.15346930852522
2007-04-24T05:30:00Z,2007-04-24T06:17:45Z,6.246,60.43,22.23,0.708,0,0.37667720737344257,296.1853208878452
2007-04-24T06:00:00Z,2007-04-24T06:47:45Z,6.232,62.68,29.7,0.617,0,0.35491483985409583,411.9155269224691
2007-04-24T06:30:00Z,2007-04-24T07:17:45Z,6.471,56.89,35.79,0.696,0,0.4168088614089464,524.3634093216857
2007-04-24T07:00:00Z,2007-04-24T07:47:45Z,7.61,50.92,290.8,0.724,0,0.5131791976356562,631.6044668214183
2007-04-24T07:30:00Z,2007-04-24T08:17:45Z,8.92,46.59,479.9,0.831,0,0.6105256810353631,731.8033120342026
2007-04-24T08:00:00Z,2007-04-24T08:47:45Z,9.87,46.09,488.1,0.567,0,0.6570036753516663,823.2450833165794
2007-04-24T08:30:00Z,2007-04-24T09:17:45Z,11.06,44.21,627.5,0.8,0,0.7361992182827538,904.3647938539892
2007-04-24T09:00:00Z,2007-04-24T09:47:45Z,11.53,42.85,694.1,0.617,0,0.7780457128814681,973.7741156677833
2007-04-24T09:30:00Z,2007-04-24T10:17:45Z,11.86,42.14,745,0.725,0,0.8051005543577965,1030.2851401501453
2007-04-24T10:00:00Z,2007-04-24T10:47:45Z,12.5,40.81,799,0.61,0,0.8590899443789272,1072.9307084785673
2007-04-24T10:30:00Z,2007-04-24T11:17:45Z,12.63,38.43,831,0.672,0,0.9012988269606167,1100.9809639676014
2007-04-24T11:00:00Z,2007-04-24T11:47:45Z,13.45,34.6,845,0.665,0,1.0101482532207058,1113.9558430758295
2007-04-24T11:30:00Z,2007-04-24T12:17:45Z,14.42,32.2,880,0.687,0,1.1153466306080144,1111.6332912947641
2007-04-24T12:00:00Z,2007-04-24T12:47:45Z,13.93,32.94,889,0.805,0,1.068668408311818,1094.0530633135108
2007-04-24T12:30:00Z,2007-04-24T13:17:45Z,14.48,33.29,766,0.849,0,1.1016845414251017,1061.5160424265196
2007-04-24T13:00:00Z,2007-04-24T13:47:45Z,13.71,34.33,567.1,0.944,0,1.031650132915612,1014.5790908380196
2007-04-24T13:30:00Z,2007-04-24T14:17:45Z,14.93,34.8,785,0.716,0,1.1084960205652352,954.0455190035557
2007-04-24T14:00:00Z,2007-04-24T14:47:45Z,14.66,34.56,587.2,0.801,0,1.0933599816491888,880.951337127141
2007-04-24T14:30:00Z,2007-04-24T15:17:45Z,14.35,36.92,417.9,0.752,0,1.033007910966444,796.5475241188417
2007-04-24T15:00:00Z,2007-04-24T15:47:45Z,13.16,39.83,529.4,0.981,0,0.9119311921596259,702.2786174767518
2007-04-24T15:30:00Z,2007-04-24T16:17:45Z,12.95,40.03,324.1,0.999,0,0.8964948486201432,599.7579905224314
2007-04-24T16:00:00Z,2007-04-24T16:47:45Z,12.14,43.78,307.9,0.747,0,0.7968721304497471,490.7402401129962
2007-04-24T16:30:00Z,2007-04-24T17:17:45Z,13.34,41.87,342.6,0.66,0,0.8914356858440058,377.09115740507747
2007-04-24T17:00:00Z,2007-04-24T17:47:45Z,12.2,44.85,179,0.895,0,0.784803297171556,260.7557956103235
2007-04-24T17:30:00Z,2007-04-24T18:17:45Z,10.23,50.97,48.34,1.445,0,0.6121319952693343,143.7251812503873
2007-04-24T18:00:00Z,2007-04-24T18:47:45Z,9.68,52.29,22.67,1.56,0,0.5740659673051955,28.002238634381587
2007-04-24T18:30:00Z,2007-04-24T19:17:45Z,9.05,53.03,4.219,1.633,0,0.5416531883778627,0
2007-04-24T19:00:00Z,2007-04-24T19:47:45Z,8.71,52.83,0.067,1.636,0,0.5315802323325811,0
2007-04-24T19:30:00Z,2007-04-24T20:17:45Z,8.24,53.13,0,1.514,0,0.5116008246955149,0
2007-04-24T20:00:00Z,2007-04-24T20:47:45Z,8.08,53.23,0,1.462,0,0.5049760834462227,0
2007-04-24T20:30:00Z,2007-04-24T21:17:45Z,7.99,53.56,0,2.016,0,0.4983456577759003,0
2007-04-24T21:00:00Z,2007-04-24T21:47:45Z,8.12,51.2,0,1.621,0,0.5283321734594485,0
2007-04-24T21:30:00Z,2007-04-24T22:17:45Z,7.81,52.12,0,1.375,0,0.5075241558101076,0
2007-04-24T22:00:00Z,2007-04-24T22:47:45Z,7.83,51.54,0,1.84,0,0.5143742915336967,0
2007-04-24T22:30:00Z,2007-04-24T23:17:45Z,7.63,51.81,0,1.556,0,0.5045633091697439,0
2007-04-24T23:00:00Z,2007-04-24T23:47:45Z,7.66,51.69,0,1.211,0,0.5068587745159667,0
2007-04-24T23:30:00Z,2007-04-25T00:17:54Z,7.38,52.51,0,1.065,0,0.48879381665549987,0
2007-04-25T00:00:00Z,2007-04-25T00:47:54Z,7.16,53.33,0,0.956,0,0.47315737170686734,0
2007-04-25T00:30:00Z,2007-04-25T01:17:54Z,7.02,54.2,0,0.718,0,0.4598913454145318,0
2007-04-25T01:00:00Z,2007-04-25T01:47:54Z,6.992,54.75,0,0.811,0,0.45349463126589296,0
2007-04-25T01:30:00Z,2007-04-25T02:17:54Z,6.958,56.01,0,0.921,0,0.4398371323365044,0
2007-04-25T02:00:00Z,2007-04-25T02:47:54Z,6.953,56.62,0,1.025,0,0.43358883856850944,0
2007-04-25T02:30:00Z,2007-04-25T03:17:54Z,6.864,57.43,0,0.844,0,0.4228946093742231,0
2007-04-25T03:00:00Z,2007-04-25T03:47:54Z,6.698,58.2,0,0.819,0,0.41052356513408517,0
2007-04-25T03:30:00Z,2007-04-25T04:17:54Z,6.943,57.11,0,0.85,0,0.428396396281899,0
2007-04-25T04:00:00Z,2007-04-25T04:47:54Z,6.943,56.82,0,0.7,0,0.43129299117398917,0
2007-04-25T04:30:00Z,2007-04-25T05:17:54Z,6.755,56.4,2.682,0.498,0,0.4298871862932115,69.78747625152941
2007-04-25T05:00:00Z,2007-04-25T05:47:54Z,6.898,55.2,23.16,0.504,0,0.4460904673508849,185.91893891900577
2007-04-25T05:30:00Z,2007-04-25T06:17:54Z,6.97,55.96,61.02,0.453,0,0.4407006918301385,302.72844672930717
2007-04-25T06:00:00Z,2007-04-25T06:47:54Z,7.14,56.51,87,0.505,0,0.4403121300124784,418.2168705265858
2007-04-25T06:30:00Z,2007-04-25T07:17:54Z,7.45,55.57,149.5,0.599,0,0.4594976087644145,530.4076919112213
2007-04-25T07:00:00Z,2007-04-25T07:47:54Z,7.99,53.66,264.9,0.851,0,0.4972725620442555,637.3808302057586
2007-04-25T07:30:00Z,2007-04-25T08:17:54Z,8.55,52.33,315.6,0.862,0,0.5314146964299583,737.3055034864199
2007-04-25T08:00:00Z,2007-04-25T08:47:54Z,8.8,53.15,241.7,0.651,0,0.531204493821024,828.4715612840448
2007-04-25T08:30:00Z,2007-04-25T09:17:54Z,9.5,52.46,324.6,0.712,0,0.565131350440195,909.3187527153701
2007-04-25T09:00:00Z,2007-04-25T09:47:54Z,10.4,50.95,480.7,0.747,0,0.6193877144807397,978.4634291401746
2007-04-25T09:30:00Z,2007-04-25T10:17:54Z,10.21,52.39,475.6,0.94,0,0.5936079302620793,1034.7222243476976
2007-04-25T10:00:00Z,2007-04-25T10:47:54Z,9.77,54.68,191.6,0.869,0,0.5486185076553233,1077.1323070034573
2007-04-25T10:30:00Z,2007-04-25T11:17:54Z,8.37,59.75,83.6,1.124,0,0.443244141279049,1104.9678587526096
2007-04-25T11:00:00Z,2007-04-25T11:47:54Z,8.29,61.66,126.5,0.994,0,0.41991957793352086,1117.7524959716152
2007-04-25T11:30:00Z,2007-04-25T12:17:54Z,9.28,60.28,169.6,0.59,0,0.4652189156847714,1115.2674225827736
2007-04-25T12:00:00Z,2007-04-25T12:47:54Z,8.17,66.53,94.3,0.993,0,0.3635985520282795,1097.5551744065217
2007-04-25T12:30:00Z,2007-04-25T13:17:54Z,6.86,76.2,93.1,1.247,0.2,0.236366463469452,1064.9188909748962
2007-04-25T13:00:00Z,2007-04-25T13:47:54Z,6.011,85.1,106.3,1.815,0.6,0.1395468917948693,1017.917127274251
2007-04-25T13:30:00Z,2007-04-25T14:17:54Z,5.722,87.3,89.6,1.458,0.2,0.11658019619666599,957.3542942168135
2007-04-25T14:00:00Z,2007-04-25T14:47:54Z,6.022,88.4,88.7,0.7,0,0.1087234199251447,884.2668914519312
2007-04-25T14:30:00Z,2007-04-25T15:17:54Z,6.107,85.9,120.2,0.556,0,0.13293599929242358,799.9057681391997
2007-04-25T15:00:00Z,2007-04-25T15:47:54Z,6.701,78.9,107.6,0.306,0,0.20726887277855607,705.7147152841732
2007-04-25T15:30:00Z,2007-04-25T16:17:54Z,7.03,80.6,168.9,0.381,0,0.1949351164116113,603.3057560198317
