,TIMESTAMP,Average Sap Flux
0,2008-06-15T22:00:00Z,
1,2008-06-15T22:30:00Z,
2,2008-06-15T23:00:00Z,
3,2008-06-15T23:30:00Z,
4,2008-06-16T00:00:00Z,
5,2008-06-16T00:30:00Z,
6,2008-06-16T01:00:00Z,
7,2008-06-16T01:30:00Z,
8,2008-06-16T02:00:00Z,
9,2008-06-16T02:30:00Z,
10,2008-06-16T03:00:00Z,
11,2008-06-16T03:30:00Z,
12,2008-06-16T04:00:00Z,
13,2008-06-16T04:30:00Z,
14,2008-06-16T05:00:00Z,
15,2008-06-16T05:30:00Z,
16,2008-06-16T06:00:00Z,
17,2008-06-16T06:30:00Z,
18,2008-06-16T07:00:00Z,
19,2008-06-16T07:30:00Z,
20,2008-06-16T08:00:00Z,
21,2008-06-16T08:30:00Z,
22,2008-06-16T09:00:00Z,
23,2008-06-16T09:30:00Z,
24,2008-06-16T10:00:00Z,
25,2008-06-16T10:30:00Z,
26,2008-06-16T11:00:00Z,
27,2008-06-16T11:30:00Z,
28,2008-06-16T12:00:00Z,
29,2008-06-16T12:30:00Z,
30,2008-06-16T13:00:00Z,
31,2008-06-16T13:30:00Z,
32,2008-06-16T14:00:00Z,
33,2008-06-16T14:30:00Z,
34,2008-06-16T15:00:00Z,
35,2008-06-16T15:30:00Z,
36,2008-06-16T16:00:00Z,
37,2008-06-16T16:30:00Z,
38,2008-06-16T17:00:00Z,
39,2008-06-16T17:30:00Z,
40,2008-06-16T18:00:00Z,
41,2008-06-16T18:30:00Z,
42,2008-06-16T19:00:00Z,
43,2008-06-16T19:30:00Z,
44,2008-06-16T20:00:00Z,
45,2008-06-16T20:30:00Z,
46,2008-06-16T21:00:00Z,
47,2008-06-16T21:30:00Z,
48,2008-06-16T22:00:00Z,
49,2008-06-16T22:30:00Z,
50,2008-06-16T23:00:00Z,
51,2008-06-16T23:30:00Z,
52,2008-06-17T00:00:00Z,
53,2008-06-17T00:30:00Z,
